uid,text,label,metadata__row_number
331,"When Joe Donnelly got to Washington, his first big vote was for Nancy Pelosi - and it's all been downhill from there: he voted for Obamacare, for Obama's Iran nuclear deal, and against President Trump’s tax cuts. #INSen https://t.co/fQVVzx27Zj",1,331
521,"When Judge Kavanaugh says he will respect precedent, remember this: Just last year, he authored a dissent that ignored and mischaracterized precedent to deny a young woman reproductive health care. He's already shown hostility toward #RoevWade.",0,521
881,When President Trump said the forgotten men and women of this country are done being forgotten  he meant it. When I get to Washington  I can’t wait to go to bat for Hoosiers like the friends I made at the Kosciusko County Fish Fry tonight. #INSen https://t.co/sjLDifPsVo,0,881
496,"When Sleepin' Joe Donnelly spends the night lying on his Siesta Mattress, he can spend the day lying to Hoosiers about his weak stance on immigration &amp; sending jobs to Mexico. #INSen

See why Joe's Siesta Mattress is the best special interests can buy:",0,496
1058,When asked if he wants to aboiish @ICEgov Tim Kaine evades the question because he doesnt want people to remember that he attended #AbolishIce rallies!,1,1058
196,"When do golden tickets go on sale? 

https://t.co/9kme2fL3yZ",0,196
490,"Whenever there is a big vote in DC, the eyes of the world are on Maine's single independent-minded US Senator asking how she will vote.

Meanwhile, fake Independent @SenAngusKing surprises no one, siding with @SenSchumer and @NancyPelosi once again. #Kavanaugh #mepolitics",0,490
1157,Wherever you are in the country  you can be a part of the most important election of our lifetime in a crucial battleground state. Join the #OHTexts team: https://t.co/dD33Oux0i4 https://t.co/iM2UUlO37s,0,1157
887,"While <U+2066>@timkaine<U+2069> stumps for  open borders  amnesty  &amp  abolishing <U+2066>ICE...<U+2069> 

<U+2066>@CoreyStewartVA<U+2069> is holding a rally to SUPPORT <U+2066>@ICEgov<U+2069>
Tues Oct 9 from 6-8 PM

See the difference? 
#VoteRedMidterms2018

<U+2066>@realDonaldTrump<U+2069> 
<U+2066>@LindseyGrahamSC<U+2069> https://t.co/qEa81clAQF",1,887
1111,While @DebFischerNE rubs elbows with lobbyists and corporate special interests  we're running hard to make sure Nebraska's next senator is someone who works for them. #nesen,1,1111
199,"While America is finally winning again, Delaware is losing under @senatorcarper. I am ready to go to Washington and unleash the American dream for all Delawareans.",0,199
556,"While Bob Menendez has been busy all morning spewing lies and cheap, partisan rhetoric, he's failed to condemn the homophobic, racist, hateful, and bigoted remarks right in his own backyard. Just another day of Bob Menendez playing partisan politics.",0,556
1148,While I'm fighting to protect Medicare  Medicaid  and Social Security  @RepJimRenacci is trying to cut funding for programs that families rely on. #OHSenDebate https://t.co/ZVbkwRagKa,1,1148
971,"While Tim Kaine &amp  the Dems consume themselves in streetfighting  vandalism  &amp  #Antifa threats against Republicans.. 

President Trump secures the release of another kidnapped American &amp  unlike Obama  he paid no ransom &amp  made no deal with traitors

Let’s #StopTheMobs on Nov 6! https://t.co/nE2M05bwo7",0,971
268,"While Wall Street, CEOs, and banks are reaping the profits of the @GOP's massive tax cut, nearly a third of U.S. households have struggled to pay their energy bills.

https://t.co/vS0VfhTlYY",1,268
243,"While in office for more than a decade, @senatorcarper supported policies that put America &amp; Delaware last. This November, we finally have a chance to put America First &amp; Put The First State First!

Volunteer to help #RetireCarper <U+2B07><U+FE0F> https://t.co/rcbQqECpE4 https://t.co/aC7cjaDCSx",0,243
445,"While in office, @DebFischerNE hasn't listened to Nebraskans. She's voted to raise their health insurance rates, jeopardized retirement sec by cutting $500B from Medicare, and refused to stand up for our ag economy in an escalating trade war. #nesen",1,445
587,While the extensive and well substantiated allegations and court records detailing Sherrod Brown’s long history of engaging in acts of domestic violence have already disqualified him from continuing to serve in the United States Senate...,0,587
1168,While we have a strong national economy  we need to do more here in New Jersey. We can't continue to hike taxes and increase spending while making it more unaffordable for people to live  work  and retire in our state.,0,1168
94,Who do you want as your Senator? Let's Fly!  <U+0001F4AA><U+0001F985><U+0001F1FA><U+0001F1F8> #LetsFlyMI #MISen #MISenDebate <U+27A1><U+FE0F> https://t.co/PzgJcsMId9 https://t.co/zFAy7nLqTt,0,94
443,Why did Ted Cruz vote to sell your private browsing history to the highest bidder without your consent? Follow the money. He took thousands from the telecom industry. He’s working for them not for us. #TeamBeto #TexasDebate,1,443
272,Why is the Trump administration using bogus legal arguments to block California's right to set its own clean car standards? Especially after Congress in 2007 backed California. My letter to @EPAAWheeler and @SecElaineChao: https://t.co/tndkMTawlf https://t.co/mjBr6TAvEx,0,272
534,Why won’t @clairecmc release her family’s full returns and let Missourians know the truth? Is she hiding something? https://t.co/aGZALGWckc #MOSen,0,534
1008,Why won’t @timkaine disavow these Antifa attacks against Republicans? https://t.co/tukeqTYET0,1,1008
150,Wishing those who are celebrating a peaceful #YomKippur and a day of meaningful reflection. G'mar Chatimah Tovah.,0,150
839,"With 54 days to Election Day  we have to be organized. We have to be scrappy. 

And that’s exactly what we’re built for. Democrats don’t win in Ohio because we have it easy – we win because we organize and fight like hell for the people who make our country work. https://t.co/9u3uMtql23",0,839
1149,With President @realDonaldTrump  we mean business  not business as usual - but like @DonaldJTrumpJr &amp  @kimguilfoyle told Hoosiers today: It’s all at stake in November. Get your friends &amp  family out to VOTE on Nov. 6th! https://t.co/F5WQMfByFg #INSen #IBackBraun #RightTrackResults https://t.co/csjoQ8poza,0,1149
800,With just over a week to go  we need your help!  Please share this TV ad with everyone you know. Chris Murphy can hide from debating Matt  but he can’t hide from his record. @CTGOP @NRSC @senatemajldr @realDonaldTrump https://t.co/Lzc3XMI7K7,0,800
714,"With less than seven weeks to Election Day  we need your help knocking on doors and making calls this weekend. Join us:

https://t.co/uS6WCyxBWF",0,714
384,"With only 17 Democratic women in the Senate right now, and over half of them up for reelection, we can’t lose even one of these women-held seats that are critical to fighting for our progress and standing up to the worst parts of President Trump’s agenda.",1,384
845,With so many ways to make a direct impact leading up to Election Day  I’m counting on you to get up  get involved and get out to vote. If you’re wondering how you can help  follow #TodayWeAct to see a different action you can take each day until Election Day.,0,845
1151,With the right willpower and proper leadership  we can bring the Seattle Sonics back! Just as my good friend and former Sen. Slade Gorton worked to save the Mariners. SHARE if you agree  and remember to VOTE by Nov 6! https://t.co/9Il2UTxBkJ,0,1151
1005,With these provisions on the books  50 of Joe’s legislative efforts have now become law  including 28 since President Trump took office. https://t.co/j4Ub1dJjHa,0,1005
813,Within 24 hours after Taylor Swift went public with her political views  voter registration surged. https://t.co/uo1k2yh5Dk,0,813
152,Wonderful time at the Dillon #LaborDay Parade!! #MontanaFirst #MAGA #mtsen #mtpol https://t.co/o38HpyaCWw,0,152
960,"Wonderful time meeting with #Maine people and sampling the food at the #BlueHillFair yesterday evening.

Robbie Eaton  the Blue Hill Fair President  even took me to see the #DemolitionDerby championship belt! #MEpolitics https://t.co/JFUc59ePT9",0,960
847,Wondering why @JohnJamesMI is promoting the #MISenDebate today  but Sen. @Stabenow isn’t?<U+0001F914> Your questions will be answered at 6:00 PM  and you’ll see why Stabenow refuses to debate LIVE! <U+0001F4AA><U+0001F1FA><U+0001F1F8><U+0001F985> #LetsFlyMI #MISen #TeamJohnJames  https://t.co/ajO1wMA3Iz,0,847
1060,Word is  the Democrat senator from Washington is not actively campaigning. She's been in the senate for 18 years so she's a awfully comfortable. Meanwhile  her MAGA opponent  Republican Susan Hutchinson  is knocking on doors and posting signs. Shhhh... she might just sneak a win! https://t.co/XxvKi3w1M5,1,1060
1109,Yesterday #TeamHugin showed off their double dutch and jump roping skills at Jump Kids Health in Newark. Jump Kids Health is an incredible campaign to highlight the issue of childhood obesity in the urban community. Visit https://t.co/vNm2zDWiDf for more information! https://t.co/Sze6lLLSzV,0,1109
156,"Yesterday in Boulder and Butte -- great end to our day!! 23 days, folks. Let's win this!! #MAGA #mtsen #mtpol https://t.co/PWXK6qbuq4",0,156
489,"Yesterday was not the first time @SenAngusKing suggested a moral equivalence between the tragedy of 9/11 &amp; Russia hacking to push his Red Scare political agenda: just a new low to do it at a memorial service on the 17th Anniversary of 9/11. #mepolitics

https://t.co/nNKEoC5tx8",0,489
